State FIPS Code,County FIPS Code,Postal Code,Name,Poverty Estimate All Ages,90% CI Lower Bound,90% CI Upper Bound,Poverty Percent All Ages,90% CI Lower Bound,90% CI Upper Bound
22,5,LA,Ascension Parish,14512.00,11810.00,17214.00,11.40,9.30,13.50
22,7,LA,Assumption Parish,3908.00,3082.00,4734.00,19.00,15.00,23.00
22,9,LA,Avoyelles Parish,10991.00,9788.00,12194.00,30.50,27.20,33.80
22,11,LA,Beauregard Parish,5612.00,4560.00,6664.00,15.90,12.90,18.90
22,13,LA,Bienville Parish,3242.00,2611.00,3873.00,26.00,21.00,31.00
22,15,LA,Bossier Parish,19266.00,16294.00,22238.00,15.20,12.90,17.50
22,17,LA,Caddo Parish,53728.00,47797.00,59659.00,23.60,21.00,26.20
22,19,LA,Calcasieu Parish,36850.00,31810.00,41890.00,18.30,15.80,20.80
22,21,LA,Caldwell Parish,2048.00,1609.00,2487.00,22.70,17.80,27.60
22,23,LA,Cameron Parish,709.00,536.00,882.00,14.00,10.60,17.40
22,25,LA,Catahoula Parish,2148.00,1658.00,2638.00,26.70,20.60,32.80
22,27,LA,Claiborne Parish,3415.00,2610.00,4220.00,29.80,22.80,36.80
22,29,LA,Concordia Parish,5733.00,4882.00,6584.00,33.70,28.70,38.70
22,31,LA,De Soto Parish,5247.00,4230.00,6264.00,19.60,15.80,23.40
22,33,LA,East Baton Rouge Parish,84936.00,75028.00,94844.00,19.20,17.00,21.40
22,35,LA,East Carroll Parish,2417.00,1853.00,2981.00,39.90,30.60,49.20
22,37,LA,East Feliciana Parish,3404.00,2595.00,4213.00,20.10,15.30,24.90
22,39,LA,Evangeline Parish,8132.00,6743.00,9521.00,26.30,21.80,30.80
22,41,LA,Franklin Parish,4565.00,3488.00,5642.00,24.00,18.30,29.70
22,43,LA,Grant Parish,3976.00,3104.00,4848.00,20.60,16.10,25.10
22,45,LA,Iberia Parish,16297.00,13734.00,18860.00,24.00,20.20,27.80
22,47,LA,Iberville Parish,5927.00,4696.00,7158.00,22.50,17.80,27.20
22,49,LA,Jackson Parish,2855.00,2263.00,3447.00,20.40,16.20,24.60
22,51,LA,Jefferson Parish,75278.00,66988.00,83568.00,17.50,15.60,19.40
22,53,LA,Jefferson Davis Parish,5453.00,4232.00,6674.00,17.20,13.40,21.00
22,55,LA,Lafayette Parish,42273.00,37361.00,47185.00,17.70,15.60,19.80
22,57,LA,Lafourche Parish,15052.00,12244.00,17860.00,15.70,12.80,18.60
22,59,LA,La Salle Parish,2658.00,2093.00,3223.00,19.40,15.30,23.50
22,61,LA,Lincoln Parish,10976.00,9267.00,12685.00,25.40,21.40,29.40
22,63,LA,Livingston Parish,17350.00,13892.00,20808.00,12.00,9.60,14.40
22,65,LA,Madison Parish,2985.00,2298.00,3672.00,35.30,27.20,43.40
22,67,LA,Morehouse Parish,7487.00,6375.00,8599.00,30.90,26.30,35.50
22,69,LA,Natchitoches Parish,7777.00,6285.00,9269.00,22.30,18.00,26.60
22,71,LA,Orleans Parish,92262.00,84339.00,100185.00,25.20,23.00,27.40
22,73,LA,Ouachita Parish,38985.00,35146.00,42824.00,25.50,23.00,28.00
22,75,LA,Plaquemines Parish,3339.00,2506.00,4172.00,14.50,10.90,18.10
22,77,LA,Pointe Coupee Parish,3817.00,3009.00,4625.00,18.80,14.80,22.80
22,79,LA,Rapides Parish,24885.00,21171.00,28599.00,19.90,16.90,22.90
22,81,LA,Red River Parish,1761.00,1329.00,2193.00,23.60,17.80,29.40
22,83,LA,Richland Parish,4733.00,3822.00,5644.00,25.00,20.20,29.80
22,85,LA,Sabine Parish,4300.00,3554.00,5046.00,19.70,16.30,23.10
22,87,LA,St. Bernard Parish,9531.00,8047.00,11015.00,21.70,18.30,25.10
22,89,LA,St. Charles Parish,6097.00,4775.00,7419.00,11.80,9.20,14.40
22,91,LA,St. Helena Parish,2729.00,2211.00,3247.00,25.30,20.50,30.10
22,93,LA,St. James Parish,3327.00,2575.00,4079.00,17.00,13.20,20.80
22,95,LA,St. John the Baptist Parish,6976.00,5280.00,8672.00,16.80,12.70,20.90
22,97,LA,St. Landry Parish,21307.00,18529.00,24085.00,26.30,22.90,29.70
22,99,LA,St. Martin Parish,9377.00,7499.00,11255.00,18.40,14.70,22.10
22,101,LA,St. Mary Parish,10869.00,8856.00,12882.00,22.90,18.70,27.10
22,103,LA,St. Tammany Parish,34095.00,29394.00,38796.00,12.70,10.90,14.50
22,105,LA,Tangipahoa Parish,23496.00,18906.00,28086.00,17.80,14.30,21.30
22,107,LA,Tensas Parish,1293.00,1004.00,1582.00,32.10,24.90,39.30
22,109,LA,Terrebonne Parish,18132.00,14563.00,21701.00,16.90,13.60,20.20
22,111,LA,Union Parish,4305.00,3497.00,5113.00,20.80,16.90,24.70
22,113,LA,Vermilion Parish,11444.00,9450.00,13438.00,20.20,16.70,23.70
22,115,LA,Vernon Parish,7909.00,6772.00,9046.00,17.70,15.20,20.20
22,117,LA,Washington Parish,10657.00,8725.00,12589.00,24.50,20.10,28.90
22,119,LA,Webster Parish,8444.00,7141.00,9747.00,24.00,20.30,27.70
22,121,LA,West Baton Rouge Parish,4127.00,3262.00,4992.00,15.20,12.00,18.40
22,123,LA,West Carroll Parish,2081.00,1643.00,2519.00,22.40,17.70,27.10
22,125,LA,West Feliciana Parish,2268.00,1722.00,2814.00,22.20,16.90,27.50
22,127,LA,Winn Parish,3174.00,2550.00,3798.00,26.80,21.50,32.10
23,0,ME,Maine,149571.00,143213.00,155929.00,11.20,10.70,11.70
23,1,ME,Androscoggin County,15136.00,13019.00,17253.00,14.00,12.00,16.00
23,3,ME,Aroostook County,9666.00,7827.00,11505.00,14.90,12.10,17.70
23,5,ME,Cumberland County,22937.00,19183.00,26691.00,7.70,6.40,9.00
23,7,ME,Franklin County,3351.00,2504.00,4198.00,11.70,8.70,14.70
23,9,ME,Hancock County,6077.00,4957.00,7197.00,11.00,9.00,13.00
23,11,ME,Kennebec County,13702.00,11141.00,16263.00,11.30,9.20,13.40
23,13,ME,Knox County,4171.00,3215.00,5127.00,10.50,8.10,12.90
23,15,ME,Lincoln County,3266.00,2446.00,4086.00,9.20,6.90,11.50
23,17,ME,Oxford County,8728.00,7337.00,10119.00,15.10,12.70,17.50
23,19,ME,Penobscot County,21301.00,18392.00,24210.00,14.60,12.60,16.60
23,21,ME,Piscataquis County,2376.00,1826.00,2926.00,14.00,10.80,17.20
23,23,ME,Sagadahoc County,3209.00,2463.00,3955.00,8.70,6.70,10.70
23,25,ME,Somerset County,7378.00,5975.00,8781.00,14.80,12.00,17.60
23,27,ME,Waldo County,5124.00,4042.00,6206.00,13.10,10.30,15.90
23,29,ME,Washington County,5602.00,4677.00,6527.00,18.20,15.20,21.20
23,31,ME,York County,17548.00,14108.00,20988.00,8.30,6.70,9.90
24,0,MD,Maryland,620829.00,603853.00,637805.00,10.30,10.00,10.60
24,1,MD,Allegany County,9934.00,7891.00,11977.00,16.40,13.00,19.80
24,3,MD,Anne Arundel County,35719.00,30113.00,41325.00,6.20,5.20,7.20
24,5,MD,Baltimore County,81334.00,72074.00,90594.00,9.80,8.70,10.90
24,9,MD,Calvert County,5419.00,4190.00,6648.00,5.80,4.50,7.10
24,11,MD,Caroline County,4449.00,3517.00,5381.00,13.50,10.70,16.30
24,13,MD,Carroll County,9212.00,7246.00,11178.00,5.40,4.20,6.60
24,15,MD,Cecil County,11243.00,9450.00,13036.00,10.90,9.20,12.60
24,17,MD,Charles County,11263.00,8755.00,13771.00,6.70,5.20,8.20
24,19,MD,Dorchester County,4807.00,3728.00,5886.00,15.00,11.60,18.40
24,21,MD,Frederick County,18065.00,15076.00,21054.00,6.60,5.50,7.70
24,23,MD,Garrett County,3095.00,2328.00,3862.00,11.00,8.30,13.70
24,25,MD,Harford County,19813.00,17024.00,22602.00,7.60,6.50,8.70
24,27,MD,Howard County,20724.00,17261.00,24187.00,6.20,5.20,7.20
24,29,MD,Kent County,2154.00,1605.00,2703.00,12.00,8.90,15.10
24,31,MD,Montgomery County,88627.00,80144.00,97110.00,8.50,7.70,9.30
24,33,MD,Prince George's County,106832.00,97686.00,115978.00,11.50,10.50,12.50
24,35,MD,Queen Anne's County,4044.00,3365.00,4723.00,8.00,6.70,9.30
24,37,MD,St. Mary's County,8744.00,6965.00,10523.00,7.80,6.20,9.40
24,39,MD,Somerset County,4608.00,3495.00,5721.00,23.60,17.90,29.30
24,41,MD,Talbot County,3511.00,2775.00,4247.00,9.40,7.40,11.40
24,43,MD,Washington County,21284.00,18372.00,24196.00,14.50,12.50,16.50
24,45,MD,Wicomico County,14083.00,11412.00,16754.00,14.20,11.50,16.90
24,47,MD,Worcester County,5379.00,4273.00,6485.00,10.30,8.20,12.40
24,510,MD,Baltimore city,126488.00,115828.00,137148.00,22.90,21.00,24.80
25,0,MA,Massachusetts,701700.00,685529.00,717871.00,10.40,10.20,10.60
25,1,MA,Barnstable County,18293.00,15120.00,21466.00,8.00,6.60,9.40
25,3,MA,Berkshire County,13454.00,10844.00,16064.00,10.90,8.80,13.00
25,5,MA,Bristol County,67318.00,60689.00,73947.00,11.90,10.70,13.10
25,7,MA,Dukes County,1601.00,1204.00,1998.00,7.60,5.70,9.50
25,9,MA,Essex County,75743.00,67623.00,83863.00,9.60,8.60,10.60
25,11,MA,Franklin County,7464.00,6006.00,8922.00,10.70,8.60,12.80
25,13,MA,Hampden County,76268.00,70398.00,82138.00,17.00,15.70,18.30
25,15,MA,Hampshire County,16221.00,13772.00,18670.00,11.70,9.90,13.50
25,17,MA,Middlesex County,120205.00,110512.00,129898.00,7.70,7.10,8.30
25,19,MA,Nantucket County,846.00,629.00,1063.00,5.90,4.40,7.40
25,21,MA,Norfolk County,48469.00,42874.00,54064.00,6.90,6.10,7.70
25,23,MA,Plymouth County,39035.00,33268.00,44802.00,7.50,6.40,8.60
25,25,MA,Suffolk County,133563.00,124550.00,142576.00,18.50,17.30,19.70
25,27,MA,Worcester County,83218.00,74652.00,91784.00,10.00,9.00,11.00
26,0,MI,Michigan,1283086.00,1261685.00,1304487.00,13.00,12.80,13.20
26,1,MI,Alcona County,1277.00,993.00,1561.00,12.60,9.80,15.40
26,3,MI,Alger County,993.00,759.00,1227.00,12.60,9.60,15.60
26,5,MI,Allegan County,11306.00,9247.00,13365.00,9.40,7.70,11.10
26,7,MI,Alpena County,4405.00,3717.00,5093.00,15.50,13.10,17.90
26,9,MI,Antrim County,2412.00,1911.00,2913.00,10.20,8.10,12.30
26,11,MI,Arenac County,2204.00,1815.00,2593.00,14.90,12.30,17.50
26,13,MI,Baraga County,1146.00,882.00,1410.00,15.80,12.20,19.40
26,15,MI,Barry County,5522.00,4495.00,6549.00,8.90,7.20,10.60
26,17,MI,Bay County,12865.00,11142.00,14588.00,12.60,10.90,14.30
26,19,MI,Benzie County,1673.00,1333.00,2013.00,9.30,7.40,11.20
26,21,MI,Berrien County,24171.00,21037.00,27305.00,16.10,14.00,18.20
26,23,MI,Branch County,5388.00,4321.00,6455.00,12.50,10.00,15.00
26,25,MI,Calhoun County,17864.00,14721.00,21007.00,13.70,11.30,16.10
26,27,MI,Cass County,5849.00,4821.00,6877.00,11.50,9.50,13.50
26,29,MI,Charlevoix County,2362.00,1886.00,2838.00,9.10,7.30,10.90
26,31,MI,Cheboygan County,3273.00,2648.00,3898.00,12.90,10.40,15.40
26,33,MI,Chippewa County,5697.00,4798.00,6596.00,17.70,14.90,20.50
26,35,MI,Clare County,5798.00,4823.00,6773.00,18.90,15.70,22.10
26,37,MI,Clinton County,6121.00,5087.00,7155.00,7.80,6.50,9.10
26,39,MI,Crawford County,2067.00,1693.00,2441.00,15.80,12.90,18.70
26,41,MI,Delta County,4274.00,3437.00,5111.00,11.80,9.50,14.10
26,43,MI,Dickinson County,2898.00,2362.00,3434.00,11.40,9.30,13.50
26,45,MI,Eaton County,9406.00,7838.00,10974.00,8.80,7.30,10.30
26,47,MI,Emmet County,2914.00,2285.00,3543.00,8.60,6.70,10.50
26,49,MI,Genesee County,65045.00,57601.00,72489.00,16.30,14.40,18.20
26,51,MI,Gladwin County,3999.00,3273.00,4725.00,15.90,13.00,18.80
26,53,MI,Gogebic County,2434.00,1975.00,2893.00,17.40,14.10,20.70
26,55,MI,Grand Traverse County,8330.00,6824.00,9836.00,8.80,7.20,10.40
26,57,MI,Gratiot County,5666.00,4648.00,6684.00,15.70,12.90,18.50
26,59,MI,Hillsdale County,6336.00,5325.00,7347.00,14.40,12.10,16.70
26,61,MI,Houghton County,4863.00,3993.00,5733.00,14.10,11.60,16.60
26,63,MI,Huron County,3655.00,3021.00,4289.00,11.80,9.70,13.90
26,65,MI,Ingham County,42168.00,37314.00,47022.00,15.80,14.00,17.60
26,67,MI,Ionia County,7100.00,5759.00,8441.00,11.50,9.30,13.70
26,69,MI,Iosco County,3615.00,2897.00,4333.00,14.50,11.60,17.40
26,71,MI,Iron County,1750.00,1404.00,2096.00,15.40,12.40,18.40
26,73,MI,Isabella County,10971.00,9538.00,12404.00,18.10,15.70,20.50
26,75,MI,Jackson County,18075.00,15077.00,21073.00,11.90,9.90,13.90
26,77,MI,Kalamazoo County,35688.00,31664.00,39712.00,14.10,12.50,15.70
26,79,MI,Kalkaska County,1941.00,1522.00,2360.00,10.90,8.60,13.20
26,81,MI,Kent County,64334.00,57657.00,71011.00,9.90,8.90,10.90
26,83,MI,Keweenaw County,225.00,172.00,278.00,10.70,8.20,13.20
26,85,MI,Lake County,2279.00,1836.00,2722.00,18.70,15.10,22.30
26,87,MI,Lapeer County,8081.00,6790.00,9372.00,9.30,7.80,10.80
26,89,MI,Leelanau County,1499.00,1164.00,1834.00,6.70,5.20,8.20
26,91,MI,Lenawee County,10508.00,8931.00,12085.00,11.10,9.40,12.80
26,93,MI,Livingston County,10009.00,8280.00,11738.00,5.20,4.30,6.10
26,95,MI,Luce County,821.00,632.00,1010.00,18.60,14.30,22.90
26,97,MI,Mackinac County,1258.00,977.00,1539.00,11.60,9.00,14.20
26,99,MI,Macomb County,100776.00,93152.00,108400.00,11.60,10.70,12.50
26,101,MI,Manistee County,3139.00,2472.00,3806.00,13.00,10.20,15.80
26,103,MI,Marquette County,8283.00,7033.00,9533.00,13.30,11.30,15.30
26,105,MI,Mason County,4010.00,3257.00,4763.00,13.80,11.20,16.40
26,107,MI,Mecosta County,6535.00,5523.00,7547.00,17.60,14.90,20.30
26,109,MI,Menominee County,2440.00,1863.00,3017.00,10.60,8.10,13.10
26,111,MI,Midland County,8731.00,7247.00,10215.00,10.60,8.80,12.40
26,113,MI,Missaukee County,1773.00,1384.00,2162.00,11.80,9.20,14.40
26,115,MI,Monroe County,14570.00,12381.00,16759.00,9.50,8.10,10.90
26,117,MI,Montcalm County,8458.00,6818.00,10098.00,13.20,10.60,15.80
26,119,MI,Montmorency County,1555.00,1270.00,1840.00,16.90,13.80,20.00
26,121,MI,Muskegon County,24759.00,21319.00,28199.00,14.40,12.40,16.40
26,123,MI,Newaygo County,7206.00,6085.00,8327.00,14.50,12.20,16.80
26,125,MI,Oakland County,98665.00,88738.00,108592.00,7.80,7.00,8.60
26,127,MI,Oceana County,3829.00,3158.00,4500.00,14.40,11.90,16.90
26,129,MI,Ogemaw County,3555.00,2922.00,4188.00,17.40,14.30,20.50
26,131,MI,Ontonagon County,680.00,509.00,851.00,11.70,8.80,14.60
26,133,MI,Osceola County,2942.00,2361.00,3523.00,12.90,10.30,15.50
26,135,MI,Oscoda County,1345.00,1042.00,1648.00,16.30,12.60,20.00
26,137,MI,Otsego County,2529.00,1997.00,3061.00,10.10,8.00,12.20
26,139,MI,Ottawa County,21846.00,18535.00,25157.00,7.50,6.40,8.60
26,141,MI,Presque Isle County,1745.00,1419.00,2071.00,13.50,11.00,16.00
26,143,MI,Roscommon County,4157.00,3445.00,4869.00,17.80,14.80,20.80
26,145,MI,Saginaw County,38006.00,34532.00,41480.00,20.70,18.80,22.60
26,147,MI,St. Clair County,17579.00,15035.00,20123.00,11.10,9.50,12.70
26,149,MI,St. Joseph County,7422.00,5964.00,8880.00,12.40,10.00,14.80
26,151,MI,Sanilac County,5805.00,4843.00,6767.00,14.50,12.10,16.90
26,153,MI,Schoolcraft County,1103.00,871.00,1335.00,13.90,11.00,16.80
26,155,MI,Shiawassee County,7248.00,6043.00,8453.00,10.80,9.00,12.60
26,157,MI,Tuscola County,6758.00,5703.00,7813.00,13.00,11.00,15.00
26,159,MI,Van Buren County,9968.00,8352.00,11584.00,13.30,11.10,15.50
26,161,MI,Washtenaw County,43132.00,38938.00,47326.00,12.40,11.20,13.60
26,163,MI,Wayne County,344903.00,328589.00,361217.00,19.60,18.70,20.50
26,165,MI,Wexford County,5097.00,4380.00,5814.00,15.20,13.10,17.30
27,0,MN,Minnesota,519437.00,507482.00,531392.00,9.30,9.10,9.50
27,1,MN,Aitkin County,1703.00,1383.00,2023.00,10.90,8.90,12.90
27,3,MN,Anoka County,24537.00,21220.00,27854.00,6.80,5.90,7.70
27,5,MN,Becker County,3929.00,3285.00,4573.00,11.30,9.40,13.20
27,7,MN,Beltrami County,6816.00,5426.00,8206.00,15.30,12.20,18.40
27,9,MN,Benton County,3547.00,2831.00,4263.00,8.70,6.90,10.50
27,11,MN,Big Stone County,642.00,516.00,768.00,12.80,10.30,15.30
27,13,MN,Blue Earth County,8653.00,7420.00,9886.00,13.20,11.30,15.10
27,15,MN,Brown County,2274.00,1866.00,2682.00,9.20,7.60,10.80
27,17,MN,Carlton County,3605.00,2950.00,4260.00,10.40,8.50,12.30
27,19,MN,Carver County,4979.00,4063.00,5895.00,4.60,3.70,5.50
27,21,MN,Cass County,3566.00,2896.00,4236.00,11.70,9.50,13.90
27,23,MN,Chippewa County,1290.00,1038.00,1542.00,10.60,8.50,12.70
27,25,MN,Chisago County,3659.00,2914.00,4404.00,6.50,5.20,7.80
27,27,MN,Clay County,8064.00,6673.00,9455.00,12.90,10.70,15.10
27,29,MN,Clearwater County,1185.00,976.00,1394.00,14.00,11.50,16.50
27,31,MN,Cook County,540.00,418.00,662.00,9.70,7.50,11.90
27,33,MN,Cottonwood County,1364.00,1097.00,1631.00,12.00,9.60,14.40
27,35,MN,Crow Wing County,7114.00,5952.00,8276.00,10.70,9.00,12.40
27,37,MN,Dakota County,22043.00,18796.00,25290.00,5.00,4.30,5.70
27,39,MN,Dodge County,1240.00,961.00,1519.00,6.00,4.70,7.30
27,41,MN,Douglas County,3580.00,2970.00,4190.00,9.20,7.60,10.80
27,43,MN,Faribault County,1540.00,1237.00,1843.00,11.40,9.20,13.60
27,45,MN,Fillmore County,2574.00,2220.00,2928.00,12.30,10.60,14.00
27,47,MN,Freeborn County,3074.00,2451.00,3697.00,10.20,8.10,12.30
27,49,MN,Goodhue County,3771.00,3092.00,4450.00,8.00,6.60,9.40
27,51,MN,Grant County,608.00,472.00,744.00,10.00,7.80,12.20
27,53,MN,Hennepin County,124666.00,116361.00,132971.00,10.00,9.30,10.70
27,55,MN,Houston County,1373.00,1065.00,1681.00,7.40,5.70,9.10
27,57,MN,Hubbard County,2202.00,1744.00,2660.00,10.20,8.10,12.30
27,59,MN,Isanti County,3516.00,2952.00,4080.00,8.50,7.10,9.90
27,61,MN,Itasca County,5390.00,4492.00,6288.00,12.20,10.20,14.20
27,63,MN,Jackson County,1012.00,823.00,1201.00,10.30,8.40,12.20
27,65,MN,Kanabec County,2027.00,1708.00,2346.00,12.70,10.70,14.70
27,67,MN,Kandiyohi County,5345.00,4556.00,6134.00,12.40,10.60,14.20
27,69,MN,Kittson County,395.00,308.00,482.00,9.80,7.70,11.90
27,71,MN,Koochiching County,1597.00,1232.00,1962.00,13.60,10.50,16.70
27,73,MN,Lac qui Parle County,639.00,501.00,777.00,9.80,7.70,11.90
27,75,MN,Lake County,953.00,745.00,1161.00,8.80,6.90,10.70
27,77,MN,Lake of the Woods County,391.00,300.00,482.00,10.40,8.00,12.80
27,79,MN,Le Sueur County,1925.00,1536.00,2314.00,6.70,5.30,8.10
27,81,MN,Lincoln County,482.00,372.00,592.00,8.80,6.80,10.80
27,83,MN,Lyon County,2555.00,2065.00,3045.00,10.40,8.40,12.40
27,85,MN,McLeod County,2725.00,2223.00,3227.00,7.50,6.10,8.90
27,87,MN,Mahnomen County,997.00,817.00,1177.00,18.70,15.30,22.10
27,89,MN,Marshall County,828.00,642.00,1014.00,9.30,7.20,11.40
27,91,MN,Martin County,2117.00,1671.00,2563.00,10.80,8.50,13.10
27,93,MN,Meeker County,1991.00,1614.00,2368.00,8.60,7.00,10.20
27,95,MN,Mille Lacs County,2869.00,2339.00,3399.00,10.90,8.90,12.90
27,97,MN,Morrison County,3398.00,2795.00,4001.00,10.10,8.30,11.90
27,99,MN,Mower County,4590.00,3849.00,5331.00,11.60,9.70,13.50
27,101,MN,Murray County,698.00,535.00,861.00,8.70,6.70,10.70
27,103,MN,Nicollet County,3141.00,2560.00,3722.00,9.80,8.00,11.60
27,105,MN,Nobles County,2460.00,1963.00,2957.00,11.40,9.10,13.70
27,107,MN,Norman County,744.00,580.00,908.00,11.90,9.30,14.50
27,109,MN,Olmsted County,12458.00,10532.00,14384.00,7.70,6.50,8.90
27,111,MN,Otter Tail County,5630.00,4577.00,6683.00,9.50,7.70,11.30
27,113,MN,Pennington County,1347.00,1055.00,1639.00,10.00,7.80,12.20
27,115,MN,Pine County,3031.00,2459.00,3603.00,10.90,8.80,13.00
27,117,MN,Pipestone County,965.00,758.00,1172.00,10.60,8.30,12.90
27,119,MN,Polk County,3658.00,3037.00,4279.00,12.30,10.20,14.40
27,121,MN,Pope County,970.00,763.00,1177.00,8.60,6.80,10.40
27,123,MN,Ramsey County,68409.00,61312.00,75506.00,13.00,11.70,14.30
27,125,MN,Red Lake County,353.00,269.00,437.00,9.10,6.90,11.30
27,127,MN,Redwood County,1410.00,1136.00,1684.00,9.40,7.60,11.20
27,129,MN,Renville County,1514.00,1211.00,1817.00,10.60,8.50,12.70
27,131,MN,Rice County,5661.00,4566.00,6756.00,9.40,7.60,11.20
27,133,MN,Rock County,913.00,737.00,1089.00,9.70,7.80,11.60
27,135,MN,Roseau County,1487.00,1255.00,1719.00,9.90,8.40,11.40
27,137,MN,St. Louis County,26441.00,23708.00,29174.00,13.80,12.40,15.20
27,139,MN,Scott County,7034.00,5584.00,8484.00,4.60,3.60,5.60
27,141,MN,Sherburne County,5756.00,4521.00,6991.00,6.00,4.70,7.30
27,143,MN,Sibley County,1322.00,1057.00,1587.00,9.00,7.20,10.80
27,145,MN,Stearns County,20682.00,18293.00,23071.00,13.50,11.90,15.10
27,147,MN,Steele County,3345.00,2712.00,3978.00,9.10,7.40,10.80
27,149,MN,Stevens County,1051.00,860.00,1242.00,11.90,9.70,14.10
27,151,MN,Swift County,1035.00,828.00,1242.00,10.80,8.60,13.00
27,153,MN,Todd County,3262.00,2678.00,3846.00,13.10,10.80,15.40
27,155,MN,Traverse County,402.00,301.00,503.00,12.60,9.40,15.80
27,157,MN,Wabasha County,1573.00,1257.00,1889.00,7.40,5.90,8.90
27,159,MN,Wadena County,1748.00,1364.00,2132.00,12.70,9.90,15.50
27,161,MN,Waseca County,1597.00,1231.00,1963.00,8.80,6.80,10.80
27,163,MN,Washington County,13900.00,11619.00,16181.00,5.20,4.40,6.00
27,165,MN,Watonwan County,1269.00,1026.00,1512.00,11.60,9.40,13.80
27,167,MN,Wilkin County,621.00,486.00,756.00,10.00,7.80,12.20
27,169,MN,Winona County,5684.00,4824.00,6544.00,12.30,10.40,14.20
27,171,MN,Wright County,7005.00,5514.00,8496.00,4.90,3.90,5.90
27,173,MN,Yellow Medicine County,984.00,781.00,1187.00,10.70,8.50,12.90
28,0,MS,Mississippi,549710.00,536691.00,562729.00,19.20,18.70,19.70
28,1,MS,Adams County,6846.00,5490.00,8202.00,25.80,20.70,30.90
28,3,MS,Alcorn County,5712.00,4615.00,6809.00,17.00,13.70,20.30
28,5,MS,Amite County,2747.00,2185.00,3309.00,22.00,17.50,26.50
28,7,MS,Attala County,3902.00,3153.00,4651.00,22.30,18.00,26.60
28,9,MS,Benton County,1499.00,1146.00,1852.00,19.70,15.10,24.30
28,11,MS,Bolivar County,9905.00,8510.00,11300.00,34.20,29.40,39.00
28,13,MS,Calhoun County,2888.00,2413.00,3363.00,22.40,18.70,26.10
28,15,MS,Carroll County,1509.00,1142.00,1876.00,15.90,12.00,19.80
28,17,MS,Chickasaw County,3288.00,2562.00,4014.00,19.90,15.50,24.30
28,19,MS,Choctaw County,1674.00,1322.00,2026.00,20.90,16.50,25.30
28,21,MS,Claiborne County,2530.00,1968.00,3092.00,33.30,25.90,40.70
28,23,MS,Clarke County,2828.00,2175.00,3481.00,18.50,14.20,22.80
28,25,MS,Clay County,4161.00,3340.00,4982.00,22.70,18.20,27.20
28,27,MS,Coahoma County,7660.00,6618.00,8702.00,37.90,32.70,43.10
28,29,MS,Copiah County,5710.00,4472.00,6948.00,20.90,16.40,25.40
28,31,MS,Covington County,3586.00,2753.00,4419.00,19.90,15.30,24.50
28,33,MS,DeSoto County,20337.00,17736.00,22938.00,10.80,9.40,12.20
28,35,MS,Forrest County,15097.00,12515.00,17679.00,20.10,16.70,23.50
28,37,MS,Franklin County,1682.00,1351.00,2013.00,22.10,17.70,26.50
28,39,MS,George County,3960.00,3164.00,4756.00,16.40,13.10,19.70
28,41,MS,Greene County,2352.00,1800.00,2904.00,21.20,16.20,26.20
28,43,MS,Grenada County,4667.00,3797.00,5537.00,22.10,18.00,26.20
28,45,MS,Hancock County,7913.00,6435.00,9391.00,17.30,14.10,20.50
28,47,MS,Harrison County,36796.00,31995.00,41597.00,18.00,15.60,20.40
28,49,MS,Hinds County,54213.00,49324.00,59102.00,25.20,22.90,27.50
28,51,MS,Holmes County,5918.00,4939.00,6897.00,37.80,31.50,44.10
28,53,MS,Humphreys County,2489.00,1921.00,3057.00,33.30,25.70,40.90
28,55,MS,Issaquena County,436.00,325.00,547.00,43.90,32.70,55.10
28,57,MS,Itawamba County,3005.00,2309.00,3701.00,13.10,10.10,16.10
